0,0.00490677,0.00980171,0.014673,0.019509,0.024298,0.0290285,0.033689,0.0382683,0.0427555,0.0471397,0.0514103,0.055557,0.0595699,0.0634393,0.0671559,0.0707107,0.0740951,0.077301,0.0803208,0.083147,0.0857729,0.0881921,0.0903989,0.092388,0.0941544,0.095694,0.0970031,0.0980785,0.0989177,0.0995185,0.0998795,0.1,0.0998795,0.0995185,0.0989177,0.0980785,0.0970031,0.095694,0.0941544,0.092388,0.0903989,0.0881921,0.0857729,0.083147,0.0803208,0.077301,0.0740951,0.0707107,0.0671559,0.0634393,0.0595699,0.055557,0.0514103,0.0471397,0.0427555,0.0382683,0.033689,0.0290285,0.024298,0.019509,0.014673,0.00980171,0.00490677,1.22465e-17,-0.00490677,-0.00980171,-0.014673,-0.019509,-0.024298,-0.0290285,-0.033689,-0.0382683,-0.0427555,-0.0471397,-0.0514103,-0.055557,-0.0595699,-0.0634393,-0.0671559,-0.0707107,-0.0740951,-0.077301,-0.0803208,-0.083147,-0.0857729,-0.0881921,-0.0903989,-0.092388,-0.0941544,-0.095694,-0.0970031,-0.0980785,-0.0989177,-0.0995185,-0.0998795,-0.1,-0.0998795,-0.0995185,-0.0989177,-0.0980785,-0.0970031,-0.095694,-0.0941544,-0.092388,-0.0903989,-0.0881921,-0.0857729,-0.083147,-0.0803208,-0.077301,-0.0740951,-0.0707107,-0.0671559,-0.0634393,-0.0595699,-0.055557,-0.0514103,-0.0471397,-0.0427555,-0.0382683,-0.033689,-0.0290285,-0.024298,-0.019509,-0.014673,-0.00980171,-0.00490677,-2.44929e-17,
0,0.00490677,0.00980171,0.014673,0.019509,0.024298,0.0290285,0.033689,0.0382683,0.0427555,0.0471397,0.0514103,0.055557,0.0595699,0.0634393,0.0671559,0.0707107,0.0740951,0.077301,0.0803208,0.083147,0.0857729,0.0881921,0.0903989,0.092388,0.0941544,0.095694,0.0970031,0.0980785,0.0989177,0.0995185,0.0998795,0.1,0.0998795,0.0995185,0.0989177,0.0980785,0.0970031,0.095694,0.0941544,0.092388,0.0903989,0.0881921,0.0857729,0.083147,0.0803208,0.077301,0.0740951,0.0707107,0.0671559,0.0634393,0.0595699,0.055557,0.0514103,0.0471397,0.0427555,0.0382683,0.033689,0.0290285,0.024298,0.019509,0.014673,0.00980171,0.00490677,1.22465e-17,-0.00490677,-0.00980171,-0.014673,-0.019509,-0.024298,-0.0290285,-0.033689,-0.0382683,-0.0427555,-0.0471397,-0.0514103,-0.055557,-0.0595699,-0.0634393,-0.0671559,-0.0707107,-0.0740951,-0.077301,-0.0803208,-0.083147,-0.0857729,-0.0881921,-0.0903989,-0.092388,-0.0941544,-0.095694,-0.0970031,-0.0980785,-0.0989177,-0.0995185,-0.0998795,-0.1,-0.0998795,-0.0995185,-0.0989177,-0.0980785,-0.0970031,-0.095694,-0.0941544,-0.092388,-0.0903989,-0.0881921,-0.0857729,-0.083147,-0.0803208,-0.077301,-0.0740951,-0.0707107,-0.0671559,-0.0634393,-0.0595699,-0.055557,-0.0514103,-0.0471397,-0.0427555,-0.0382683,-0.033689,-0.0290285,-0.024298,-0.019509,-0.014673,-0.00980171,-0.00490677,-2.44929e-17,
0,0.00490677,0.00980171,0.014673,0.019509,0.024298,0.0290285,0.033689,0.0382683,0.0427555,0.0471397,0.0514103,0.055557,0.0595699,0.0634393,0.0671559,0.0707107,0.0740951,0.077301,0.0803208,0.083147,0.0857729,0.0881921,0.0903989,0.092388,0.0941544,0.095694,0.0970031,0.0980785,0.0989177,0.0995185,0.0998795,0.1,0.0998795,0.0995185,0.0989177,0.0980785,0.0970031,0.095694,0.0941544,0.092388,0.0903989,0.0881921,0.0857729,0.083147,0.0803208,0.077301,0.0740951,0.0707107,0.0671559,0.0634393,0.0595699,0.055557,0.0514103,0.0471397,0.0427555,0.0382683,0.033689,0.0290285,0.024298,0.019509,0.014673,0.00980171,0.00490677,1.22465e-17,-0.00490677,-0.00980171,-0.014673,-0.019509,-0.024298,-0.0290285,-0.033689,-0.0382683,-0.0427555,-0.0471397,-0.0514103,-0.055557,-0.0595699,-0.0634393,-0.0671559,-0.0707107,-0.0740951,-0.077301,-0.0803208,-0.083147,-0.0857729,-0.0881921,-0.0903989,-0.092388,-0.0941544,-0.095694,-0.0970031,-0.0980785,-0.0989177,-0.0995185,-0.0998795,-0.1,-0.0998795,-0.0995185,-0.0989177,-0.0980785,-0.0970031,-0.095694,-0.0941544,-0.092388,-0.0903989,-0.0881921,-0.0857729,-0.083147,-0.0803208,-0.077301,-0.0740951,-0.0707107,-0.0671559,-0.0634393,-0.0595699,-0.055557,-0.0514103,-0.0471397,-0.0427555,-0.0382683,-0.033689,-0.0290285,-0.024298,-0.019509,-0.014673,-0.00980171,-0.00490677,-2.44929e-17,
-0.00490677,0,0.00490677,0.00980171,0.014673,0.019509,0.024298,0.0290285,0.033689,0.0382683,0.0427555,0.0471397,0.0514103,0.055557,0.0595699,0.0634393,0.0671559,0.0707107,0.0740951,0.077301,0.0803208,0.083147,0.0857729,0.0881921,0.0903989,0.092388,0.0941544,0.095694,0.0970031,0.0980785,0.0989177,0.0995185,0.0998795,0.1,0.0998795,0.0995185,0.0989177,0.0980785,0.0970031,0.095694,0.0941544,0.092388,0.0903989,0.0881921,0.0857729,0.083147,0.0803208,0.077301,0.0740951,0.0707107,0.0671559,0.0634393,0.0595699,0.055557,0.0514103,0.0471397,0.0427555,0.0382683,0.033689,0.0290285,0.024298,0.019509,0.014673,0.00980171,0.00490677,1.21431e-17,-0.00490677,-0.00980171,-0.014673,-0.019509,-0.024298,-0.0290285,-0.033689,-0.0382683,-0.0427555,-0.0471397,-0.0514103,-0.055557,-0.0595699,-0.0634393,-0.0671559,-0.0707107,-0.0740951,-0.077301,-0.0803208,-0.083147,-0.0857729,-0.0881921,-0.0903989,-0.092388,-0.0941544,-0.095694,-0.0970031,-0.0980785,-0.0989177,-0.0995185,-0.0998795,-0.1,-0.0998795,-0.0995185,-0.0989177,-0.0980785,-0.0970031,-0.095694,-0.0941544,-0.092388,-0.0903989,-0.0881921,-0.0857729,-0.083147,-0.0803208,-0.077301,-0.0740951,-0.0707107,-0.0671559,-0.0634393,-0.0595699,-0.055557,-0.0514103,-0.0471397,-0.0427555,-0.0382683,-0.033689,-0.0290285,-0.024298,-0.019509,-0.014673,-0.00980171,-0.00490677,
-0.00490677,0,0.00490677,0.00980171,0.014673,0.019509,0.024298,0.0290285,0.033689,0.0382683,0.0427555,0.0471397,0.0514103,0.055557,0.0595699,0.0634393,0.0671559,0.0707107,0.0740951,0.077301,0.0803208,0.083147,0.0857729,0.0881921,0.0903989,0.092388,0.0941544,0.095694,0.0970031,0.0980785,0.0989177,0.0995185,0.0998795,0.1,0.0998795,0.0995185,0.0989177,0.0980785,0.0970031,0.095694,0.0941544,0.092388,0.0903989,0.0881921,0.0857729,0.083147,0.0803208,0.077301,0.0740951,0.0707107,0.0671559,0.0634393,0.0595699,0.055557,0.0514103,0.0471397,0.0427555,0.0382683,0.033689,0.0290285,0.024298,0.019509,0.014673,0.00980171,0.00490677,1.21431e-17,-0.00490677,-0.00980171,-0.014673,-0.019509,-0.024298,-0.0290285,-0.033689,-0.0382683,-0.0427555,-0.0471397,-0.0514103,-0.055557,-0.0595699,-0.0634393,-0.0671559,-0.0707107,-0.0740951,-0.077301,-0.0803208,-0.083147,-0.0857729,-0.0881921,-0.0903989,-0.092388,-0.0941544,-0.095694,-0.0970031,-0.0980785,-0.0989177,-0.0995185,-0.0998795,-0.1,-0.0998795,-0.0995185,-0.0989177,-0.0980785,-0.0970031,-0.095694,-0.0941544,-0.092388,-0.0903989,-0.0881921,-0.0857729,-0.083147,-0.0803208,-0.077301,-0.0740951,-0.0707107,-0.0671559,-0.0634393,-0.0595699,-0.055557,-0.0514103,-0.0471397,-0.0427555,-0.0382683,-0.033689,-0.0290285,-0.024298,-0.019509,-0.014673,-0.00980171,-0.00490677,
-0.00490677,0,0.00490677,0.00980171,0.014673,0.019509,0.024298,0.0290285,0.033689,0.0382683,0.0427555,0.0471397,0.0514103,0.055557,0.0595699,0.0634393,0.0671559,0.0707107,0.0740951,0.077301,0.0803208,0.083147,0.0857729,0.0881921,0.0903989,0.092388,0.0941544,0.095694,0.0970031,0.0980785,0.0989177,0.0995185,0.0998795,0.1,0.0998795,0.0995185,0.0989177,0.0980785,0.0970031,0.095694,0.0941544,0.092388,0.0903989,0.0881921,0.0857729,0.083147,0.0803208,0.077301,0.0740951,0.0707107,0.0671559,0.0634393,0.0595699,0.055557,0.0514103,0.0471397,0.0427555,0.0382683,0.033689,0.0290285,0.024298,0.019509,0.014673,0.00980171,0.00490677,1.21431e-17,-0.00490677,-0.00980171,-0.014673,-0.019509,-0.024298,-0.0290285,-0.033689,-0.0382683,-0.0427555,-0.0471397,-0.0514103,-0.055557,-0.0595699,-0.0634393,-0.0671559,-0.0707107,-0.0740951,-0.077301,-0.0803208,-0.083147,-0.0857729,-0.0881921,-0.0903989,-0.092388,-0.0941544,-0.095694,-0.0970031,-0.0980785,-0.0989177,-0.0995185,-0.0998795,-0.1,-0.0998795,-0.0995185,-0.0989177,-0.0980785,-0.0970031,-0.095694,-0.0941544,-0.092388,-0.0903989,-0.0881921,-0.0857729,-0.083147,-0.0803208,-0.077301,-0.0740951,-0.0707107,-0.0671559,-0.0634393,-0.0595699,-0.055557,-0.0514103,-0.0471397,-0.0427555,-0.0382683,-0.033689,-0.0290285,-0.024298,-0.019509,-0.014673,-0.00980171,-0.00490677,
-0.00980171,-0.00490677,0,0.00490677,0.00980171,0.014673,0.019509,0.024298,0.0290285,0.033689,0.0382683,0.0427555,0.0471397,0.0514103,0.055557,0.0595699,0.0634393,0.0671559,0.0707107,0.0740951,0.077301,0.0803208,0.083147,0.0857729,0.0881921,0.0903989,0.092388,0.0941544,0.095694,0.0970031,0.0980785,0.0989177,0.0995185,0.0998795,0.1,0.0998795,0.0995185,0.0989177,0.0980785,0.0970031,0.095694,0.0941544,0.092388,0.0903989,0.0881921,0.0857729,0.083147,0.0803208,0.077301,0.0740951,0.0707107,0.0671559,0.0634393,0.0595699,0.055557,0.0514103,0.0471397,0.0427555,0.0382683,0.033689,0.0290285,0.024298,0.019509,0.014673,0.00980171,0.00490677,1.21431e-17,-0.00490677,-0.00980171,-0.014673,-0.019509,-0.024298,-0.0290285,-0.033689,-0.0382683,-0.0427555,-0.0471397,-0.0514103,-0.055557,-0.0595699,-0.0634393,-0.0671559,-0.0707107,-0.0740951,-0.077301,-0.0803208,-0.083147,-0.0857729,-0.0881921,-0.0903989,-0.092388,-0.0941544,-0.095694,-0.0970031,-0.0980785,-0.0989177,-0.0995185,-0.0998795,-0.1,-0.0998795,-0.0995185,-0.0989177,-0.0980785,-0.0970031,-0.095694,-0.0941544,-0.092388,-0.0903989,-0.0881921,-0.0857729,-0.083147,-0.0803208,-0.077301,-0.0740951,-0.0707107,-0.0671559,-0.0634393,-0.0595699,-0.055557,-0.0514103,-0.0471397,-0.0427555,-0.0382683,-0.033689,-0.0290285,-0.024298,-0.019509,-0.014673,-0.00980171,
-0.00980171,-0.00490677,0,0.00490677,0.00980171,0.014673,0.019509,0.024298,0.0290285,0.033689,0.0382683,0.0427555,0.0471397,0.0514103,0.055557,0.0595699,0.0634393,0.0671559,0.0707107,0.0740951,0.077301,0.0803208,0.083147,0.0857729,0.0881921,0.0903989,0.092388,0.0941544,0.095694,0.0970031,0.0980785,0.0989177,0.0995185,0.0998795,0.1,0.0998795,0.0995185,0.0989177,0.0980785,0.0970031,0.095694,0.0941544,0.092388,0.0903989,0.0881921,0.0857729,0.083147,0.0803208,0.077301,0.0740951,0.0707107,0.0671559,0.0634393,0.0595699,0.055557,0.0514103,0.0471397,0.0427555,0.0382683,0.033689,0.0290285,0.024298,0.019509,0.014673,0.00980171,0.00490677,1.21431e-17,-0.00490677,-0.00980171,-0.014673,-0.019509,-0.024298,-0.0290285,-0.033689,-0.0382683,-0.0427555,-0.0471397,-0.0514103,-0.055557,-0.0595699,-0.0634393,-0.0671559,-0.0707107,-0.0740951,-0.077301,-0.0803208,-0.083147,-0.0857729,-0.0881921,-0.0903989,-0.092388,-0.0941544,-0.095694,-0.0970031,-0.0980785,-0.0989177,-0.0995185,-0.0998795,-0.1,-0.0998795,-0.0995185,-0.0989177,-0.0980785,-0.0970031,-0.095694,-0.0941544,-0.092388,-0.0903989,-0.0881921,-0.0857729,-0.083147,-0.0803208,-0.077301,-0.0740951,-0.0707107,-0.0671559,-0.0634393,-0.0595699,-0.055557,-0.0514103,-0.0471397,-0.0427555,-0.0382683,-0.033689,-0.0290285,-0.024298,-0.019509,-0.014673,-0.00980171,
-0.00980171,-0.00490677,0,0.00490677,0.00980171,0.014673,0.019509,0.024298,0.0290285,0.033689,0.0382683,0.0427555,0.0471397,0.0514103,0.055557,0.0595699,0.0634393,0.0671559,0.0707107,0.0740951,0.077301,0.0803208,0.083147,0.0857729,0.0881921,0.0903989,0.092388,0.0941544,0.095694,0.0970031,0.0980785,0.0989177,0.0995185,0.0998795,0.1,0.0998795,0.0995185,0.0989177,0.0980785,0.0970031,0.095694,0.0941544,0.092388,0.0903989,0.0881921,0.0857729,0.083147,0.0803208,0.077301,0.0740951,0.0707107,0.0671559,0.0634393,0.0595699,0.055557,0.0514103,0.0471397,0.0427555,0.0382683,0.033689,0.0290285,0.024298,0.019509,0.014673,0.00980171,0.00490677,1.21431e-17,-0.00490677,-0.00980171,-0.014673,-0.019509,-0.024298,-0.0290285,-0.033689,-0.0382683,-0.0427555,-0.0471397,-0.0514103,-0.055557,-0.0595699,-0.0634393,-0.0671559,-0.0707107,-0.0740951,-0.077301,-0.0803208,-0.083147,-0.0857729,-0.0881921,-0.0903989,-0.092388,-0.0941544,-0.095694,-0.0970031,-0.0980785,-0.0989177,-0.0995185,-0.0998795,-0.1,-0.0998795,-0.0995185,-0.0989177,-0.0980785,-0.0970031,-0.095694,-0.0941544,-0.092388,-0.0903989,-0.0881921,-0.0857729,-0.083147,-0.0803208,-0.077301,-0.0740951,-0.0707107,-0.0671559,-0.0634393,-0.0595699,-0.055557,-0.0514103,-0.0471397,-0.0427555,-0.0382683,-0.033689,-0.0290285,-0.024298,-0.019509,-0.014673,-0.00980171,
-0.014673,-0.00980171,-0.00490677,0,0.00490677,0.00980171,0.014673,0.019509,0.024298,0.0290285,0.033689,0.0382683,0.0427555,0.0471397,0.0514103,0.055557,0.0595699,0.0634393,0.0671559,0.0707107,0.0740951,0.077301,0.0803208,0.083147,0.0857729,0.0881921,0.0903989,0.092388,0.0941544,0.095694,0.0970031,0.0980785,0.0989177,0.0995185,0.0998795,0.1,0.0998795,0.0995185,0.0989177,0.0980785,0.0970031,0.095694,0.0941544,0.092388,0.0903989,0.0881921,0.0857729,0.083147,0.0803208,0.077301,0.0740951,0.0707107,0.0671559,0.0634393,0.0595699,0.055557,0.0514103,0.0471397,0.0427555,0.0382683,0.033689,0.0290285,0.024298,0.019509,0.014673,0.00980171,0.00490677,1.21431e-17,-0.00490677,-0.00980171,-0.014673,-0.019509,-0.024298,-0.0290285,-0.033689,-0.0382683,-0.0427555,-0.0471397,-0.0514103,-0.055557,-0.0595699,-0.0634393,-0.0671559,-0.0707107,-0.0740951,-0.077301,-0.0803208,-0.083147,-0.0857729,-0.0881921,-0.0903989,-0.092388,-0.0941544,-0.095694,-0.0970031,-0.0980785,-0.0989177,-0.0995185,-0.0998795,-0.1,-0.0998795,-0.0995185,-0.0989177,-0.0980785,-0.0970031,-0.095694,-0.0941544,-0.092388,-0.0903989,-0.0881921,-0.0857729,-0.083147,-0.0803208,-0.077301,-0.0740951,-0.0707107,-0.0671559,-0.0634393,-0.0595699,-0.055557,-0.0514103,-0.0471397,-0.0427555,-0.0382683,-0.033689,-0.0290285,-0.024298,-0.019509,-0.014673,
